"Program","Year","State","State.ANSI","Data.Item","Domain","Domain.Category","Value","CV...."
"SURVEY",1996,"OREGON",41,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE","(NAPROPAMIDE = 103001)","42",""
"SURVEY",1996,"OREGON",41,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE","(SETHOXYDIM = 121001)","8",""
"SURVEY",1996,"OREGON",41,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE","(SIMAZINE = 80807)","48",""
"SURVEY",1996,"OREGON",41,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE","(TOTAL)","71",""
"SURVEY",1996,"OREGON",41,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","(AZINPHOS-METHYL = 58001)","32",""
"SURVEY",1996,"OREGON",41,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","(CARBOFURAN = 90601)","11",""
"SURVEY",1996,"OREGON",41,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","(CHLORPYRIFOS = 59101)","14",""
"SURVEY",1996,"OREGON",41,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","(ENDOSULFAN = 79401)","27",""
"SURVEY",1996,"OREGON",41,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","(FENBUTATIN-OXIDE = 104601)","7",""
"SURVEY",1996,"OREGON",41,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","(TOTAL)","75",""
"SURVEY",1996,"OREGON",41,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","(METALDEHYDE = 53001)","14",""
"SURVEY",1996,"OREGON",41,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","(TOTAL)","14",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(BENOMYL = 99101)","500",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(CAPTAN = 81301)","2,800",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(TOTAL)","6,400",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(VINCLOZOLIN = 113201)","1,200",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","(NAPROPAMIDE = 103001)","2,100",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","(SIMAZINE = 80807)","400",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","(TOTAL)","3,000",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(CARBOFURAN = 90601)","600",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(TOTAL)","1,500",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","(TOTAL)","28,500",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(BENOMYL = 99101)","0.47",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(CAPTAN = 81301)","1.44",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(VINCLOZOLIN = 113201)","0.78",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","(NAPROPAMIDE = 103001)","2.59",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","(SIMAZINE = 80807)","0.69",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(BIFENTHRIN = 128825)","0.1",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(CARBOFURAN = 90601)","1.84",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","(BENOMYL = 99101)","0.58",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","(CAPTAN = 81301)","3.3",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","(VINCLOZOLIN = 113201)","1.19",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","(NAPROPAMIDE = 103001)","3.92",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","(SIMAZINE = 80807)","0.69",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","(BIFENTHRIN = 128825)","0.1",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","(CARBOFURAN = 90601)","1.84",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","(BENOMYL = 99101)","1.2",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","(CAPTAN = 81301)","2.3",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","(VINCLOZOLIN = 113201)","1.5",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE","(NAPROPAMIDE = 103001)","1.5",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE","(SIMAZINE = 80807)","1",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","(BIFENTHRIN = 128825)","1",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","(CARBOFURAN = 90601)","1",""
"SURVEY",1996,"WASHINGTON",53,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","(BENOMYL = 99101)","65",""
"SURVEY",1996,"WASHINGTON",53,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","(CAPTAN = 81301)","65",""
"SURVEY",1996,"WASHINGTON",53,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","(TOTAL)","84",""
"SURVEY",1996,"WASHINGTON",53,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","(VINCLOZOLIN = 113201)","76",""
"SURVEY",1996,"WASHINGTON",53,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE","(NAPROPAMIDE = 103001)","41",""
"SURVEY",1996,"WASHINGTON",53,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE","(SIMAZINE = 80807)","50",""
"SURVEY",1996,"WASHINGTON",53,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE","(TOTAL)","70",""
"SURVEY",1996,"WASHINGTON",53,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","(BIFENTHRIN = 128825)","22",""
"SURVEY",1996,"WASHINGTON",53,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","(CARBOFURAN = 90601)","27",""
"SURVEY",1996,"WASHINGTON",53,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","(TOTAL)","64",""
"SURVEY",1996,"WASHINGTON",53,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","(TOTAL)","18",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(BENOMYL = 99101)","400",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(CAPTAN = 81301)","3,100",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(COPPER AMMONIUM = 22703)","100",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(COPPER HYDROXIDE = 23401)","500",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(METALAXYL = 113501)","200",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(TOTAL)","4,900",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(VINCLOZOLIN = 113201)","200",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","(2,4-D = 30001)","600",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","(DCPA = 78701)","900",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","(NAPROPAMIDE = 103001)","1,800",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","(SETHOXYDIM = 121001)","200",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","(TERBACIL = 12701)","200",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","(TOTAL)","3,700",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(CHLORPYRIFOS = 59101)","300",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(ENDOSULFAN = 79401)","1,000",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(MALATHION = 57701)","200",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(TOTAL)","1,700",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(BENOMYL = 99101)","0.37",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(CAPTAN = 81301)","1.5",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(COPPER AMMONIUM = 22703)","0.25",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(COPPER HYDROXIDE = 23401)","0.82",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(METALAXYL = 113501)","0.95",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(VINCLOZOLIN = 113201)","0.58",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","(2,4-D = 30001)","1",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","(DCPA = 78701)","6.37",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","(NAPROPAMIDE = 103001)","3.26",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","(SETHOXYDIM = 121001)","0.35",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE","(TERBACIL = 12701)","0.26",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(CHLORPYRIFOS = 59101)","0.88",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(ENDOSULFAN = 79401)","0.69",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","(MALATHION = 57701)","0.95",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","(BENOMYL = 99101)","0.6",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","(CAPTAN = 81301)","3.47",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","(COPPER AMMONIUM = 22703)","0.54",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","(COPPER HYDROXIDE = 23401)","1.28",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","(METALAXYL = 113501)","1.15",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","(VINCLOZOLIN = 113201)","0.74",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","(2,4-D = 30001)","1.12",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","(DCPA = 78701)","7.24",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","(NAPROPAMIDE = 103001)","3.49",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","(SETHOXYDIM = 121001)","0.43",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE","(TERBACIL = 12701)","0.29",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","(CHLORPYRIFOS = 59101)","1.22",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","(ENDOSULFAN = 79401)","1.16",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","(MALATHION = 57701)","1.36",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","(BENOMYL = 99101)","1.6",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","(CAPTAN = 81301)","2.3",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","(COPPER AMMONIUM = 22703)","2.2",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","(COPPER HYDROXIDE = 23401)","1.6",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","(METALAXYL = 113501)","1.2",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","(VINCLOZOLIN = 113201)","1.3",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE","(2,4-D = 30001)","1.1",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE","(DCPA = 78701)","1.1",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE","(NAPROPAMIDE = 103001)","1.1",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE","(SETHOXYDIM = 121001)","1.2",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE","(TERBACIL = 12701)","1.1",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","(CHLORPYRIFOS = 59101)","1.4",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","(ENDOSULFAN = 79401)","1.7",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","(MALATHION = 57701)","1.4",""
"SURVEY",1996,"WISCONSIN",55,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","(BENOMYL = 99101)","54",""
"SURVEY",1996,"WISCONSIN",55,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","(CAPTAN = 81301)","68",""
"SURVEY",1996,"WISCONSIN",55,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","(COPPER AMMONIUM = 22703)","17",""
"SURVEY",1996,"WISCONSIN",55,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","(COPPER HYDROXIDE = 23401)","30",""
"SURVEY",1996,"WISCONSIN",55,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","(METALAXYL = 113501)","13",""
"SURVEY",1996,"WISCONSIN",55,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","(TOTAL)","86",""
"SURVEY",1996,"WISCONSIN",55,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","(VINCLOZOLIN = 113201)","25",""
"SURVEY",1996,"WISCONSIN",55,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE","(2,4-D = 30001)","41",""
"SURVEY",1996,"WISCONSIN",55,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE","(DCPA = 78701)","9",""
"SURVEY",1996,"WISCONSIN",55,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE","(NAPROPAMIDE = 103001)","40",""
"SURVEY",1996,"WISCONSIN",55,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE","(SETHOXYDIM = 121001)","29",""
"SURVEY",1996,"WISCONSIN",55,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE","(TERBACIL = 12701)","49",""
"SURVEY",1996,"WISCONSIN",55,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE","(TOTAL)","91",""
"SURVEY",1996,"WISCONSIN",55,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","(CHLORPYRIFOS = 59101)","21",""
"SURVEY",1996,"WISCONSIN",55,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","(ENDOSULFAN = 79401)","63",""
"SURVEY",1996,"WISCONSIN",55,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","(MALATHION = 57701)","13",""
"SURVEY",1996,"WISCONSIN",55,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","(TOTAL)","82",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(ANILAZINE = 80811)","21,500",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(BENOMYL = 99101)","8,000",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(CAPTAN = 81301)","69,900",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(COPPER HYDROXIDE = 23401)","1,600",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(IPRODIONE = 109801)","41,200",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(MYCLOBUTANIL = 128857)","3,100",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(SULFUR = 77501)","200,300",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(THIRAM = 79801)","97,400",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(TOTAL)","451,800",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","(VINCLOZOLIN = 113201)","5,000",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","(NAPROPAMIDE = 103001)","3,300",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","(PARAQUAT = 61601)","200",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","(TOTAL)","3,700",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(ABAMECTIN = 122804)","700",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(CARBARYL = 56801)","16,100",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(CHLORPYRIFOS = 59101)","4,100",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(DIAZINON = 57801)","5,000",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(DICOFOL = 10501)","7,100",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(FENBUTATIN-OXIDE = 104601)","5,100",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(MALATHION = 57701)","92,400",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(METHOMYL = 90301)","6,700",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(MEVINPHOS = 15801)","1,100",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(NALED = 34401)","4,200",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(PIPERONYL BUTOXIDE = 67501)","200",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(POTASSIUM SALTS = 79021)","16,800",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(PROPARGITE = 97601)","11,100",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","(TOTAL)","172,000",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","(CHLOROPICRIN = 81501)","2,067,000",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","(METALDEHYDE = 53001)","3,600",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","(METHYL BROMIDE = 53201)","4,488,000",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","(TOTAL)","6,558,900",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","FERTILIZER","(NITROGEN)","4,621,000",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","FERTILIZER","(PHOSPHATE)","2,062,000",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","FERTILIZER","(POTASH)","2,380,000",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(ANILAZINE = 80811)","1.57",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","(BENOMYL = 99101)","0.47",""
